Month,Location,Country,Sales_Manager,Salesman,Customer,Cust_Type,Product,Sale,Cost,Profit
30-Jun-23,"Banglore, India",India,Arvind,Fernandez,De-Belchior,Supermarkets,450 Reg,"3,787","1,151","2,636"
30-Jun-23,"Banglore, India",India,Arvind,Shabir,Robinson,Supermarkets,330 ml,"9,240","2,475","6,765"
30-Jun-23,"Banglore, India",India,Arvind,Shabir,Robinson,Supermarkets,450 Lemon,"7,796","3,601","4,195"
30-Jun-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,200 ml-24,"44,601","22,833","21,768"
30-Jun-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,330 ml,"9,240","5,734","3,506"
30-Jun-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"49,710","26,767","22,943"
30-Jun-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,Lemon 500,"29,370","13,002","16,368"
30-Jun-23,"Chennai, India",India,Najeeb,Arshad,Carrefour,Hypermarkets,330 ml,"21,689","8,118","13,571"
30-Jun-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,1L Reg-2,"33,795","18,472","15,323"
30-Jun-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,200 ml-24,"50,639","28,108","22,530"
30-Jun-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,330 ml,"11,888","3,548","8,341"
30-Jun-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,450 L-Mint,"17,820","11,583","6,237"
30-Jun-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,Lemon 500,"6,996","3,102","3,894"
30-Jun-23,"Delhi, India",India,Qaseem,Kurien,Al-Ahli,Supermarkets,200 ml-24,"3,703","2,577","1,125"
30-Jun-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,450 L-Mint,"16,261","6,348","9,912"
30-Jun-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,Lemon 500,"41,844","15,840","26,004"
30-Jun-23,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,330 ml,"118,503","51,785","66,718"
30-Jun-23,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,Lemon 500,"6,666","2,178","4,488"
30-Jun-23,"Delhi, India",India,Qaseem,Maria,Alam,Supermarkets,200 ml-24,"9,166","4,901","4,265"
30-Jun-23,"Delhi, India",India,Qaseem,Maria,Alam,Supermarkets,450 L-Mint,"11,917","7,722","4,195"
30-Jun-23,"Delhi, India",India,Qaseem,Maria,Alam,Supermarkets,Lemon 500,"7,062","1,122","5,940"
30-Jun-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,330 ml,"23,141","7,054","16,088"
30-Jun-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,450 L-Mint,"7,871","3,193","4,678"
30-Jun-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,200 ml-24,"4,786","3,176","1,609"
30-Jun-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,330 ml,"4,249","2,723","1,526"
30-Jun-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,450 Lemon,"24,168","6,690","17,478"
30-Jun-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,Lemon 500,"11,352","2,468","8,884"
30-Jun-23,"Delhi, India",India,Qaseem,Roman,Jyothis,Supermarkets,330 ml,"44,369","15,857","28,512"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Alex,Big Mart,Supermarkets,200 ml-24,"6,171","4,901","1,271"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Alex,Big Mart,Supermarkets,Lemon 500,"7,524","4,422","3,102"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,200 ml-24,"5,179","1,694","3,485"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,330 ml,"28,009","12,623","15,386"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 L-Mint,"12,400","5,903","6,497"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,Lemon 500,"18,784","6,824","11,959"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,200 ml-24,"4,447","3,600",847
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,330 ml,"9,653","4,579","5,074"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,450 L-Mint,"12,363","7,351","5,012"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,Lemon 500,"4,712","2,772","1,940"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,1L Reg-12,"6,120","4,004","2,116"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 Lemon,"4,158","2,190","1,968"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 L-Mint,"8,465","4,381","4,084"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,Lemon 500,"7,062","3,432","3,630"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,450 L-Mint,"7,796","6,014","1,782"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,Lemon 500,"4,554","2,297","2,257"
30-Jun-23,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,200 ml-24,"16,408","10,073","6,334"
30-Jun-23,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,200 ml-24,"5,421","1,646","3,775"
30-Jun-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,200 ml-24,"17,273","5,869","11,404"
30-Jun-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,450 L-Mint,"8,524","6,081","2,443"
30-Jun-23,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,200 ml-24,"21,381","10,333","11,047"
30-Jun-23,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,330 ml,"107,308","48,007","59,301"
30-Jun-23,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,200 ml-24,"12,233","4,574","7,659"
30-Jun-23,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,330 ml,"206,663","93,019","113,644"
30-Jun-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,200 ml-24,"11,580","2,214","9,365"
30-Jun-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,330 ml,"26,895","10,849","16,046"
30-Jun-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,450 L-Mint,"3,750",668,"3,081"
30-Jun-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Al Hadeer,Supermarkets,450 L-Mint,"4,047","1,188","2,859"
30-Jun-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,200 ml-24,"33,965","12,995","20,969"
30-Jun-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,330 ml,"18,794","10,024","8,770"
30-Jun-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,450 L-Mint,"29,069","7,499","21,570"
30-Jun-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,Lemon 500,"14,586","8,118","6,468"
30-Jun-23,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,450 L-Mint,"3,898",891,"3,007"
30-Jun-23,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,Lemon 500,"5,702","2,851","2,851"
30-Jun-23,"Mumbai, India",India,Kapil,Naushad,Carrefour,Hypermarkets,200 ml-24,"15,319","6,607","8,712"
30-Jun-23,"Mumbai, India",India,Kapil,Naushad,Carrefour,Hypermarkets,330 ml,"5,148","3,119","2,030"
30-Jun-23,"Mumbai, India",India,Kapil,Rajesh,Al Maya SM,Supermarkets,330 ml,"87,013","46,984","40,029"
30-Jun-23,"Mumbai, India",India,Kapil,Rajesh,Fatima SM,Supermarkets,450 L-Mint,"8,427","2,747","5,680"
30-Jun-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,330 ml,"4,208","2,186","2,021"
30-Jun-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 Lemon,"4,344","1,225","3,119"
30-Jun-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 L-Mint,"29,886","16,149","13,736"
30-Jun-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,Lemon 500,"18,586","9,227","9,359"
30-Jun-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,330 ml,"274,874","90,420","184,454"
30-Jun-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,450 L-Mint,"114,568","51,106","63,461"
30-Jun-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,Lemon 500,"7,194","4,224","2,970"
30-Jun-23,"Muscat, Oman",Oman,Srini,Ashraf,Carrefour,Hypermarkets,200 ml-24,"4,211","1,997","2,214"
30-Jun-23,"Muscat, Oman",Oman,Srini,Ashraf,Carrefour,Hypermarkets,330 ml,"18,398","11,138","7,260"
30-Jun-23,"Muscat, Oman",Oman,Srini,Ashraf,Fatima,Supermarkets,200 ml-24,"3,666",799,"2,868"
30-Jun-23,"Muscat, Oman",Oman,Srini,Ashraf,Fatima,Supermarkets,450 L-Mint,"4,945",891,"4,054"
30-Jun-23,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,200 ml-24,"4,743","1,652","3,092"
30-Jun-23,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,330 ml,"14,314","6,971","7,343"
30-Jun-23,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,450 L-Mint,"4,195",780,"3,416"
30-Jun-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,200 ml-24,"28,937","8,827","20,110"
30-Jun-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,330 ml,"4,166","1,815","2,351"
30-Jun-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,450 L-Mint,"3,935","2,450","1,485"
30-Jun-23,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 Lemon,"98,292","46,228","52,064"
30-Jun-23,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 L-Mint,"12,548","5,457","7,091"
30-Jun-23,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,4L Gallon,"7,150","4,950","2,200"
30-Jun-23,"Muscat, Oman",Oman,Srini,Satyan,Rio,Hotels,330 ml,"223,286","82,211","141,075"
30-Jun-23,"Muscat, Oman",Oman,Srini,Satyan,Viva Star,Supermarkets,200 ml-24,"30,976","10,648","20,328"
30-Jun-23,"Pune, India",India,Rizwan,Rajeev,Chelsea 1,Hotels,330 ml,"13,514","2,426","11,088"
30-Jun-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,200 ml-24,"95,548","47,892","47,656"
30-Jun-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,330 ml,"18,315","9,240","9,075"
30-Jun-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,450 L-Mint,"4,047","1,596","2,450"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,200 ml-24,"21,338","9,656","11,683"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,330 ml,"4,331","2,063","2,269"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,450 L-Mint,"12,029","3,638","8,390"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,Lemon 500,"7,524","2,046","5,478"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,200 ml-24,"19,784","8,349","11,435"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,330 ml,"102,143","47,561","54,582"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,450 Lemon,"61,071","29,960","31,111"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,450 L-Mint,"13,105","6,237","6,868"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,Lemon 500,"7,524","3,498","4,026"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Naeem,Emir Ctrg,Hotels,330 ml,"299,723","157,493","142,230"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Naeem,Oasis Apt,Hotels,330 ml,"110,055","40,920","69,135"
30-Jun-23,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,450 L-Mint,"4,455","2,079","2,376"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,330 ml,"17,605","9,441","8,164"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,450 L-Mint,"7,005","2,292","4,713"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Kat,Rotana,Hotels,Partner C-Top,"6,818","4,861","1,957"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Kat,Save Daily,Supermarkets,450 L-Mint,"3,487",743,"2,744"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Malik,Mohideen,Supermarkets,200 ml-24,"78,466","37,610","40,856"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,200 ml-24,"3,283",568,"2,715"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,330 ml,"3,946","1,363","2,583"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,450 L-Mint,"7,690","3,648","4,042"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,Shaklan,Hypermarkets,1.5 L,"70,850","31,415","39,435"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,Shaklan,Hypermarkets,1L Reg-12,"55,957","34,817","21,139"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Al-Ain SM,Supermarkets,200 ml-24,"3,756",847,"2,909"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,1L Reg-2,"3,649",770,"2,879"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,200 ml-24,"30,729","14,757","15,972"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,330 ml,"148,141","64,666","83,476"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,Lemon 500,"8,942","4,235","4,706"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,New Era,Supermarkets,1L Reg-12,"54,713","28,127","26,586"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"7,199","3,390","3,809"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,200 ml-24,"8,586","2,767","5,819"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,330 ml,"11,299","8,824","2,475"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 L-Mint,"13,720","8,910","4,810"
31-Jul-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,Lemon 500,"5,854","1,205","4,649"
31-Jul-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,330 ml,"43,137","15,675","27,462"
31-Jul-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,450 Lemon,"36,550","18,382","18,169"
31-Jul-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,450 L-Mint,"11,557","6,024","5,533"
31-Jul-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,Lemon 500,"7,817","3,271","4,545"
31-Jul-23,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,450 L-Mint,"3,454",839,"2,615"
31-Jul-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,200 ml-24,"3,188","1,420","1,768"
31-Jul-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,330 ml,"10,488","2,870","7,619"
31-Jul-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 Lemon,"3,487",710,"2,776"
31-Jul-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 L-Mint,"14,237","7,974","6,263"
31-Jul-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner C-Top,"203,632","99,878","103,755"
31-Jul-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner H&C,"3,616","1,894","1,722"
31-Jul-23,"Banglore, India",India,Arvind,Faizul,Masco,Supermarkets,450 L-Mint,"3,293",549,"2,744"
31-Jul-23,"Banglore, India",India,Arvind,Fernandez,De-Belchior,Supermarkets,200 ml-36,"8,142","3,264","4,878"
31-Jul-23,"Banglore, India",India,Arvind,Fernandez,De-Belchior,Supermarkets,450 Reg,"3,293","1,001","2,292"
31-Jul-23,"Banglore, India",India,Arvind,Shabir,Robinson,Supermarkets,330 ml,"8,035","2,152","5,883"
31-Jul-23,"Banglore, India",India,Arvind,Shabir,Robinson,Supermarkets,450 Lemon,"6,779","3,131","3,648"
31-Jul-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,200 ml-24,"38,783","19,855","18,929"
31-Jul-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,330 ml,"8,035","4,986","3,049"
31-Jul-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"43,226","23,276","19,951"
31-Jul-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,Lemon 500,"25,539","11,306","14,233"
31-Jul-23,"Chennai, India",India,Najeeb,Arshad,Carrefour,Hypermarkets,330 ml,"18,860","7,059","11,801"
31-Jul-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,1L Reg-2,"29,387","16,063","13,324"
31-Jul-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,200 ml-24,"44,033","24,442","19,591"
31-Jul-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,330 ml,"10,338","3,085","7,253"
31-Jul-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,450 L-Mint,"15,496","10,072","5,423"
31-Jul-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,Lemon 500,"6,083","2,697","3,386"
31-Jul-23,"Delhi, India",India,Qaseem,Kurien,Al-Ahli,Supermarkets,200 ml-24,"3,220","2,241",979
31-Jul-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,450 L-Mint,"14,140","5,520","8,619"
31-Jul-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,Lemon 500,"36,386","13,774","22,612"
31-Jul-23,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,330 ml,"103,046","45,031","58,015"
31-Jul-23,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,Lemon 500,"5,797","1,894","3,903"
31-Jul-23,"Delhi, India",India,Qaseem,Maria,Alam,Supermarkets,200 ml-24,"7,970","4,261","3,709"
31-Jul-23,"Delhi, India",India,Qaseem,Maria,Alam,Supermarkets,450 L-Mint,"10,363","6,715","3,648"
31-Jul-23,"Delhi, India",India,Qaseem,Maria,Alam,Supermarkets,Lemon 500,"6,141",976,"5,165"
31-Jul-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,330 ml,"20,123","6,134","13,989"
31-Jul-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,450 L-Mint,"6,844","2,776","4,068"
31-Jul-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,200 ml-24,"4,161","2,762","1,399"
31-Jul-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,330 ml,"3,695","2,367","1,327"
31-Jul-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,450 Lemon,"21,016","5,817","15,199"
31-Jul-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,Lemon 500,"9,871","2,146","7,725"
31-Jul-23,"Delhi, India",India,Qaseem,Roman,Jyothis,Supermarkets,330 ml,"38,581","13,788","24,793"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Alex,Big Mart,Supermarkets,200 ml-24,"5,366","4,261","1,105"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Alex,Big Mart,Supermarkets,Lemon 500,"6,543","3,845","2,697"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,200 ml-24,"4,503","1,473","3,030"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,330 ml,"24,355","10,976","13,379"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 L-Mint,"10,782","5,133","5,649"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,Lemon 500,"16,334","5,934","10,399"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,200 ml-24,"3,867","3,130",737
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,330 ml,"8,393","3,982","4,412"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,450 L-Mint,"10,750","6,392","4,358"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,Lemon 500,"4,098","2,410","1,687"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,1L Reg-12,"5,322","3,482","1,840"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 Lemon,"3,616","1,905","1,711"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 L-Mint,"7,360","3,809","3,551"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,Lemon 500,"6,141","2,984","3,157"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,450 L-Mint,"6,779","5,230","1,550"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,Lemon 500,"3,960","1,997","1,963"
31-Jul-23,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,200 ml-24,"14,267","8,759","5,508"
31-Jul-23,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,200 ml-24,"4,714","1,431","3,283"
31-Jul-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,200 ml-24,"15,020","5,103","9,917"
31-Jul-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,450 L-Mint,"7,412","5,288","2,124"
31-Jul-23,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,200 ml-24,"18,592","8,986","9,606"
31-Jul-23,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,330 ml,"93,311","41,745","51,566"
31-Jul-23,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,200 ml-24,"10,637","3,977","6,660"
31-Jul-23,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,330 ml,"179,707","80,886","98,821"
31-Jul-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,200 ml-24,"10,069","1,925","8,144"
31-Jul-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,330 ml,"23,387","9,434","13,953"
31-Jul-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,450 L-Mint,"3,261",581,"2,679"
31-Jul-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Al Hadeer,Supermarkets,450 L-Mint,"3,519","1,033","2,486"
31-Jul-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,200 ml-24,"29,535","11,300","18,234"
31-Jul-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,330 ml,"16,342","8,716","7,626"
31-Jul-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,450 L-Mint,"25,277","6,521","18,756"
31-Jul-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,Lemon 500,"12,683","7,059","5,624"
31-Jul-23,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,450 L-Mint,"3,390",775,"2,615"
31-Jul-23,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,Lemon 500,"4,959","2,479","2,479"
31-Jul-23,"Mumbai, India",India,Kapil,Naushad,Carrefour,Hypermarkets,200 ml-24,"13,321","5,745","7,576"
31-Jul-23,"Mumbai, India",India,Kapil,Naushad,Carrefour,Hypermarkets,330 ml,"4,477","2,712","1,765"
31-Jul-23,"Mumbai, India",India,Kapil,Rajesh,Al Maya SM,Supermarkets,330 ml,"75,663","40,855","34,808"
31-Jul-23,"Mumbai, India",India,Kapil,Rajesh,Fatima SM,Supermarkets,450 L-Mint,"7,328","2,389","4,939"
31-Jul-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,330 ml,"3,659","1,901","1,758"
31-Jul-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 Lemon,"3,777","1,065","2,712"
31-Jul-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 L-Mint,"25,988","14,043","11,945"
31-Jul-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,Lemon 500,"16,161","8,023","8,138"
31-Jul-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,330 ml,"239,020","78,626","160,394"
31-Jul-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,450 L-Mint,"99,624","44,440","55,184"
31-Jul-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,Lemon 500,"6,256","3,673","2,583"
31-Jul-23,"Muscat, Oman",Oman,Srini,Ashraf,Carrefour,Hypermarkets,200 ml-24,"3,662","1,736","1,925"
